customer_id,customer_name,gmail
D-C952,Almira Pudjiastuti,almira.262@gmail.com
D-C953,"Dr. Edison Permadi, S.E.I",dr..950@gmail.com
D-C954,Clara Palastri,clara.263@gmail.com
D-C955,Daliman Laksmiwati,daliman.508@gmail.com
D-C956,Belinda Pertiwi,belinda.369@gmail.com
D-C957,Tgk. Gamblang Purnawati,tgk..276@gmail.com
D-C958,Ciaobella Pradipta,ciaobella.473@gmail.com
D-C959,Galar Mandasari,galar.651@gmail.com
D-C960,Tgk. Anita Kusumo,tgk..776@gmail.com
D-C961,Hj. Endah Usada,hj..780@gmail.com
D-C962,"Novi Maryadi, S.Ked",novi.341@gmail.com
D-C963,Carla Pradipta,carla.423@gmail.com
D-C964,"drg. Rudi Rajasa, S.T.",drg..766@gmail.com
D-C965,Kartika Maryati,kartika.309@gmail.com
D-C966,Daru Santoso,daru.274@gmail.com
D-C967,Gamani Marpaung,gamani.666@gmail.com
D-C968,Aditya Andriani,aditya.807@gmail.com
D-C969,Hafshah Wasita,hafshah.857@gmail.com
D-C970,Fitriani Jailani,fitriani.447@gmail.com
D-C971,Oman Gunarto,oman.112@gmail.com
D-C972,R.M. Eja Saputra,r.m..957@gmail.com
D-C973,Eli Suryatmi,eli.897@gmail.com
D-C974,Dian Sitompul,dian.778@gmail.com
D-C975,"drg. Purwadi Novitasari, M.TI.",drg..775@gmail.com
D-C976,"Hj. Ghaliyati Astuti, S.E.I",hj..117@gmail.com
D-C977,dr. Galar Puspasari,dr..243@gmail.com
D-C978,"Tgk. Garang Prasetya, S.Ked",tgk..143@gmail.com
D-C979,Zalindra Saptono,zalindra.157@gmail.com
D-C980,Dartono Thamrin,dartono.525@gmail.com
D-C981,Dewi Maryati,dewi.281@gmail.com
D-C982,Julia Kusumo,julia.851@gmail.com
D-C983,Ade Santoso,ade.805@gmail.com
D-C984,R.A. Zulaikha Uwais,r.a..599@gmail.com
D-C985,Joko Hartati,joko.550@gmail.com
D-C986,Legawa Simanjuntak,legawa.417@gmail.com
D-C987,Zaenab Rahayu,zaenab.343@gmail.com
D-C988,"Ir. Tami Sihombing, S.H.",ir..835@gmail.com
D-C989,Ismail Januar,ismail.507@gmail.com
D-C990,"Dt. Ozy Firmansyah, S.Pd",dt..811@gmail.com
D-C991,"Puti Kamila Sitompul, M.Ak",puti.124@gmail.com
D-C992,Lamar Padmasari,lamar.446@gmail.com
D-C993,Dt. Damar Kuswandari,dt..990@gmail.com
D-C994,Syahrini Puspasari,syahrini.868@gmail.com
D-C995,"Indah Waskita, S.T.",indah.708@gmail.com
D-C996,Karen Marpaung,karen.594@gmail.com
D-C997,dr. Silvia Usada,dr..118@gmail.com
D-C998,Hana Palastri,hana.614@gmail.com
D-C999,"Alika Saefullah, M.Farm",alika.383@gmail.com
D-C1000,Nurul Hakim,nurul.418@gmail.com
D-C1001,Elisa Palastri,elisa.575@gmail.com
D-C1002,Gandi Utami,gandi.928@gmail.com
D-C1003,Wulan Jailani,wulan.668@gmail.com
D-C1004,Kanda Sihombing,kanda.777@gmail.com
D-C1005,R.A. Padma Prastuti,r.a..222@gmail.com
D-C1006,"Puti Najwa Andriani, S.H.",puti.391@gmail.com
D-C1007,"Gara Mansur, S.Kom",gara.223@gmail.com
D-C1008,Chelsea Hakim,chelsea.344@gmail.com
D-C1009,"Jinawi Thamrin, S.Sos",jinawi.799@gmail.com
D-C1010,Oman Hutasoit,oman.203@gmail.com
D-C1011,R. Paris Samosir,r..325@gmail.com
D-C1012,Suci Narpati,suci.747@gmail.com
D-C1013,Wirda Zulkarnain,wirda.978@gmail.com
D-C1014,"Viktor Manullang, S.I.Kom",viktor.909@gmail.com
D-C1015,Ira Tampubolon,ira.493@gmail.com
D-C1016,Pia Purnawati,pia.943@gmail.com
D-C1017,Drs. Taufan Yulianti,drs..843@gmail.com
D-C1018,Estiono Dongoran,estiono.504@gmail.com
D-C1019,Cahyono Riyanti,cahyono.183@gmail.com
D-C1020,Ophelia Lailasari,ophelia.831@gmail.com
D-C1021,Sutan Bahuraksa Wahyuni,sutan.185@gmail.com
D-C1022,Ganda Hidayanto,ganda.553@gmail.com
D-C1023,Lili Rajata,lili.737@gmail.com
D-C1024,Xanana Mahendra,xanana.288@gmail.com
D-C1025,Ivan Saefullah,ivan.988@gmail.com
D-C1026,Lili Mustofa,lili.739@gmail.com
D-C1027,"Dt. Rudi Rajata, S.E.",dt..396@gmail.com
D-C1028,Wani Adriansyah,wani.190@gmail.com
D-C1029,Surya Wasita,surya.905@gmail.com
D-C1030,R. Mila Saputra,r..773@gmail.com
D-C1031,Jarwadi Nugroho,jarwadi.740@gmail.com
D-C1032,Paramita Oktaviani,paramita.657@gmail.com
D-C1033,Lala Pudjiastuti,lala.512@gmail.com
D-C1034,"Luis Mansur, S.E.",luis.400@gmail.com
D-C1035,"T. Gaiman Pudjiastuti, M.Farm",t..671@gmail.com
D-C1036,Tgk. Kamila Kusumo,tgk..225@gmail.com
D-C1037,"Waluyo Manullang, S.Gz",waluyo.778@gmail.com
D-C1038,Salsabila Yulianti,salsabila.740@gmail.com
D-C1039,Luthfi Narpati,luthfi.268@gmail.com
D-C1040,"Paris Zulkarnain, S.E.I",paris.698@gmail.com
D-C1041,"Cici Gunarto, S.Sos",cici.739@gmail.com
D-C1042,"Samiah Kusumo, S.E.I",samiah.401@gmail.com
D-C1043,Ganjaran Astuti,ganjaran.660@gmail.com
D-C1044,Ian Zulaika,ian.717@gmail.com
D-C1045,Fathonah Najmudin,fathonah.540@gmail.com
D-C1046,"Virman Safitri, S.Gz",virman.228@gmail.com
D-C1047,Julia Putra,julia.824@gmail.com
D-C1048,Caraka Saputra,caraka.413@gmail.com
D-C1049,"R.A. Samiah Hastuti, S.E.",r.a..363@gmail.com
D-C1050,Vera Iswahyudi,vera.122@gmail.com
D-C1051,"Hendra Pertiwi, M.Kom.",hendra.769@gmail.com
D-C1052,Yance Halim,yance.491@gmail.com
D-C1053,Rahayu Wastuti,rahayu.629@gmail.com
D-C1054,"Zizi Mahendra, S.Psi",zizi.337@gmail.com
D-C1055,"H. Wawan Sitorus, S.Psi",h..998@gmail.com
D-C1056,"Agnes Manullang, M.TI.",agnes.240@gmail.com
D-C1057,Hasim Namaga,hasim.251@gmail.com
D-C1058,Panji Pradipta,panji.978@gmail.com
D-C1059,Eman Jailani,eman.946@gmail.com
D-C1060,Nasim Halimah,nasim.666@gmail.com
D-C1061,Setya Mustofa,setya.161@gmail.com
D-C1062,dr. Darman Simanjuntak,dr..451@gmail.com
D-C1063,"Langgeng Wasita, M.Pd",langgeng.850@gmail.com
D-C1064,Anastasia Najmudin,anastasia.149@gmail.com
D-C1065,"R.A. Kiandra Mardhiyah, S.Psi",r.a..241@gmail.com
D-C1066,Hafshah Haryanti,hafshah.656@gmail.com
D-C1067,"Manah Mardhiyah, S.H.",manah.486@gmail.com
D-C1068,"Cut Tantri Prasetya, M.Pd",cut.859@gmail.com
D-C1069,Puti Wulandari,puti.560@gmail.com
D-C1070,Nadia Salahudin,nadia.418@gmail.com
D-C1071,"Puti Icha Zulaika, M.M.",puti.477@gmail.com
D-C1072,Hani Megantara,hani.992@gmail.com
D-C1073,Cawisono Najmudin,cawisono.346@gmail.com
D-C1074,Karta Novitasari,karta.448@gmail.com
D-C1075,"Dirja Nuraini, S.Kom",dirja.692@gmail.com
D-C1076,Jayeng Saputra,jayeng.433@gmail.com
D-C1077,"Dr. Kurnia Mulyani, S.Gz",dr..855@gmail.com
D-C1078,Drs. Tami Gunarto,drs..805@gmail.com
D-C1079,Suci Saragih,suci.698@gmail.com
D-C1080,Karna Puspita,karna.177@gmail.com
D-C1081,"Cut Jasmin Nuraini, S.Ked",cut.246@gmail.com
D-C1082,Ulva Oktaviani,ulva.176@gmail.com
D-C1083,"Cinthia Jailani, S.H.",cinthia.497@gmail.com
D-C1084,Cinta Tarihoran,cinta.334@gmail.com
D-C1085,Erik Hardiansyah,erik.977@gmail.com
D-C1086,dr. Labuh Maryati,dr..943@gmail.com
D-C1087,KH. Wawan Gunawan,kh..587@gmail.com
D-C1088,Jatmiko Maheswara,jatmiko.434@gmail.com
D-C1089,"Bakiono Hutapea, S.E.",bakiono.141@gmail.com
D-C1090,"R.A. Elma Gunarto, S.Kom",r.a..731@gmail.com
D-C1091,Drs. Ifa Mahendra,drs..274@gmail.com
D-C1092,"Zaenab Andriani, M.M.",zaenab.199@gmail.com
D-C1093,Novi Wibowo,novi.612@gmail.com
D-C1094,"KH. Umar Wulandari, S.E.",kh..733@gmail.com
D-C1095,Hafshah Sihotang,hafshah.432@gmail.com
D-C1096,Winda Purnawati,winda.703@gmail.com
D-C1097,Raihan Latupono,raihan.290@gmail.com
D-C1098,Kemba Lazuardi,kemba.336@gmail.com
D-C1099,Dr. Luwar Rajasa,dr..842@gmail.com
D-C1100,Zamira Agustina,zamira.259@gmail.com
D-C1101,"Hendra Damanik, M.Farm",hendra.684@gmail.com
D-C1102,Oskar Saputra,oskar.265@gmail.com
D-C1103,Kani Dabukke,kani.161@gmail.com
D-C1104,Prasetyo Waskita,prasetyo.105@gmail.com
D-C1105,Hendri Najmudin,hendri.732@gmail.com
D-C1106,"Dr. Darijan Usamah, M.Ak",dr..727@gmail.com
D-C1107,"Drs. Yessi Padmasari, S.H.",drs..714@gmail.com
D-C1108,Dr. Jagaraga Maulana,dr..978@gmail.com
D-C1109,Bakiadi Winarsih,bakiadi.523@gmail.com
D-C1110,"Cut Vera Gunarto, S.H.",cut.971@gmail.com
D-C1111,"dr. Cahyo Nurdiyanti, M.Farm",dr..959@gmail.com
D-C1112,"Yuni Saragih, M.Ak",yuni.521@gmail.com
D-C1113,Widya Aryani,widya.431@gmail.com
D-C1114,"R.M. Umay Haryanto, S.E.I",r.m..944@gmail.com
D-C1115,Dt. Margana Sitorus,dt..101@gmail.com
D-C1116,Maimunah Pratama,maimunah.138@gmail.com
D-C1117,Aditya Fujiati,aditya.178@gmail.com
D-C1118,Mala Rahimah,mala.592@gmail.com
D-C1119,KH. Dadi Zulaika,kh..537@gmail.com
D-C1120,"Drs. Jaswadi Uwais, M.Farm",drs..885@gmail.com
D-C1121,Carla Permadi,carla.441@gmail.com
D-C1122,"Ir. Anita Jailani, M.Ak",ir..568@gmail.com
D-C1123,Gandewa Suryono,gandewa.765@gmail.com
D-C1124,Daliman Padmasari,daliman.440@gmail.com
D-C1125,"R.M. Edi Jailani, M.TI.",r.m..962@gmail.com
D-C1126,Opan Riyanti,opan.424@gmail.com
D-C1127,Emong Winarno,emong.107@gmail.com
D-C1128,Ir. Raisa Puspasari,ir..155@gmail.com
D-C1129,"Ir. Zaenab Novitasari, M.TI.",ir..373@gmail.com
D-C1130,"R.M. Sidiq Simanjuntak, M.M.",r.m..640@gmail.com
D-C1131,Bakiono Hassanah,bakiono.482@gmail.com
D-C1132,drg. Halima Suryono,drg..947@gmail.com
D-C1133,"Ir. Gilda Usada, M.Farm",ir..324@gmail.com
D-C1134,Bala Salahudin,bala.529@gmail.com
D-C1135,dr. Kayla Winarsih,dr..901@gmail.com
D-C1136,"Kunthara Habibi, S.IP",kunthara.987@gmail.com
D-C1137,Ir. Najib Santoso,ir..661@gmail.com
D-C1138,Ir. Cemplunk Saefullah,ir..291@gmail.com
D-C1139,"drg. Kasim Uyainah, S.Pd",drg..197@gmail.com
D-C1140,Yulia Sinaga,yulia.568@gmail.com
D-C1141,"Drs. Prayogo Rahmawati, S.Pt",drs..787@gmail.com
D-C1142,Hari Namaga,hari.478@gmail.com
D-C1143,"Dr. Ophelia Januar, M.Farm",dr..504@gmail.com
D-C1144,"Drs. Sakti Firmansyah, S.E.",drs..735@gmail.com
D-C1145,Jamalia Agustina,jamalia.973@gmail.com
D-C1146,"Drs. Ani Nababan, M.Farm",drs..375@gmail.com
D-C1147,Unjani Nurdiyanti,unjani.867@gmail.com
D-C1148,Ana Nashiruddin,ana.737@gmail.com
D-C1149,Heryanto Nuraini,heryanto.671@gmail.com
D-C1150,Devi Oktaviani,devi.381@gmail.com
D-C1151,Lutfan Prakasa,lutfan.446@gmail.com
D-C1152,Sabrina Hidayanto,sabrina.462@gmail.com
D-C1153,Baktiadi Usada,baktiadi.784@gmail.com
D-C1154,Kamidin Mustofa,kamidin.663@gmail.com
D-C1155,Ina Nasyiah,ina.732@gmail.com
D-C1156,Candra Mardhiyah,candra.165@gmail.com
D-C1157,"Dr. Purwa Mandala, S.Gz",dr..885@gmail.com
D-C1158,"Cemeti Fujiati, M.TI.",cemeti.805@gmail.com
D-C1159,Kezia Yuniar,kezia.140@gmail.com
D-C1160,Shania Handayani,shania.184@gmail.com
D-C1161,"Karsana Dabukke, S.Kom",karsana.474@gmail.com
D-C1162,Rina Wulandari,rina.859@gmail.com
D-C1163,"Raditya Mansur, M.M.",raditya.248@gmail.com
D-C1164,"Drs. Novi Widiastuti, S.IP",drs..265@gmail.com
D-C1165,"Jefri Wahyudin, M.Ak",jefri.946@gmail.com
D-C1166,Tgk. Banara Hutapea,tgk..588@gmail.com
D-C1167,"Cici Uwais, M.Farm",cici.606@gmail.com
D-C1168,Diah Pratama,diah.681@gmail.com
D-C1169,Lembah Kuswoyo,lembah.611@gmail.com
D-C1170,Maya Halim,maya.554@gmail.com
D-C1171,"R. Hartaka Halimah, S.Farm",r..304@gmail.com
D-C1172,Azalea Yulianti,azalea.262@gmail.com
D-C1173,Cawisono Habibi,cawisono.828@gmail.com
D-C1174,Widya Usamah,widya.625@gmail.com
D-C1175,Rina Saputra,rina.262@gmail.com
D-C1176,"H. Atmaja Agustina, S.Pd",h..347@gmail.com
D-C1177,Kasiran Rahayu,kasiran.856@gmail.com
D-C1178,"Bagya Wacana, S.Pt",bagya.974@gmail.com
D-C1179,"Mutia Damanik, S.Sos",mutia.813@gmail.com
D-C1180,Tgk. Endra Situmorang,tgk..266@gmail.com
D-C1181,Mulyanto Permata,mulyanto.176@gmail.com
D-C1182,"R. Kenari Farida, S.Sos",r..239@gmail.com
D-C1183,Jaga Budiyanto,jaga.882@gmail.com
D-C1184,"Qori Ardianto, S.Pd",qori.255@gmail.com
D-C1185,Najwa Prasasta,najwa.889@gmail.com
D-C1186,Lamar Nasyidah,lamar.892@gmail.com
D-C1187,Dt. Opung Prasetyo,dt..481@gmail.com
D-C1188,Sabrina Rajata,sabrina.275@gmail.com
D-C1189,"Yunita Mandala, S.Psi",yunita.567@gmail.com
D-C1190,"Lalita Manullang, M.Kom.",lalita.486@gmail.com
D-C1191,Gawati Putra,gawati.782@gmail.com
D-C1192,"Yuliana Padmasari, M.Kom.",yuliana.901@gmail.com
D-C1193,Wulan Haryanto,wulan.737@gmail.com
D-C1194,Zamira Damanik,zamira.863@gmail.com
D-C1195,Hasta Wastuti,hasta.317@gmail.com
D-C1196,"Tgk. Maimunah Halim, S.Farm",tgk..178@gmail.com
D-C1197,Rahman Haryanto,rahman.647@gmail.com
D-C1198,Mumpuni Saragih,mumpuni.852@gmail.com
D-C1199,Maimunah Waluyo,maimunah.735@gmail.com
D-C1200,"R. Ani Saragih, S.Ked",r..193@gmail.com
D-C1201,R. Cawisono Wijayanti,r..617@gmail.com
D-C1202,Hadi Marbun,hadi.495@gmail.com
D-C1203,Rahman Wijaya,rahman.591@gmail.com
D-C1204,Ghaliyati Maulana,ghaliyati.285@gmail.com
D-C1205,Sutan Danang Rahimah,sutan.227@gmail.com
D-C1206,Dt. Asman Nasyidah,dt..477@gmail.com
D-C1207,Talia Hutasoit,talia.716@gmail.com
D-C1208,Jaeman Wijayanti,jaeman.275@gmail.com
D-C1209,Mutia Thamrin,mutia.414@gmail.com
D-C1210,Jail Narpati,jail.840@gmail.com
D-C1211,Kala Mustofa,kala.497@gmail.com
D-C1212,Bagas Thamrin,bagas.898@gmail.com
D-C1213,"Clara Januar, S.I.Kom",clara.917@gmail.com
D-C1214,Gawati Prasetyo,gawati.744@gmail.com
D-C1215,Irfan Simbolon,irfan.610@gmail.com
D-C1216,Drs. Prabu Damanik,drs..904@gmail.com
D-C1217,Prakosa Uyainah,prakosa.309@gmail.com
D-C1218,Nyana Hutapea,nyana.978@gmail.com
D-C1219,"Opung Purwanti, S.E.",opung.570@gmail.com
D-C1220,"Sari Anggriawan, S.Sos",sari.949@gmail.com
D-C1221,"drg. Budi Astuti, S.E.I",drg..357@gmail.com
D-C1222,Saadat Sirait,saadat.239@gmail.com
D-C1223,"Lasmanto Agustina, S.H.",lasmanto.158@gmail.com
D-C1224,Rafi Habibi,rafi.824@gmail.com
D-C1225,Purwadi Irawan,purwadi.526@gmail.com
D-C1226,Patricia Wahyuni,patricia.415@gmail.com
D-C1227,Tgk. Violet Wibisono,tgk..794@gmail.com
D-C1228,drg. Jasmin Wasita,drg..751@gmail.com
D-C1229,Amalia Firmansyah,amalia.131@gmail.com
D-C1230,Hj. Ghaliyati Sihombing,hj..755@gmail.com
D-C1231,"Lukita Mansur, S.T.",lukita.841@gmail.com
D-C1232,"R.A. Sadina Prasetyo, M.Farm",r.a..421@gmail.com
D-C1233,"Cut Vanesa Kusumo, M.Kom.",cut.394@gmail.com
D-C1234,Reza Zulkarnain,reza.108@gmail.com
D-C1235,Ilyas Mustofa,ilyas.143@gmail.com
D-C1236,"Yuni Nugroho, S.Pd",yuni.311@gmail.com
D-C1237,Cindy Budiman,cindy.248@gmail.com
D-C1238,R. Lanjar Safitri,r..958@gmail.com
D-C1239,R.A. Intan Dongoran,r.a..855@gmail.com
D-C1240,"Tgk. Calista Pangestu, S.I.Kom",tgk..207@gmail.com
D-C1241,"Ulya Marpaung, S.E.",ulya.757@gmail.com
D-C1242,"R. Adinata Wasita, S.I.Kom",r..246@gmail.com
D-C1243,Drs. Puspa Marpaung,drs..112@gmail.com
D-C1244,Karimah Puspita,karimah.572@gmail.com
D-C1245,Darmana Hastuti,darmana.676@gmail.com
D-C1246,Jamil Sihombing,jamil.234@gmail.com
D-C1247,"Dr. Dinda Lazuardi, S.Gz",dr..200@gmail.com
D-C1248,"Putri Pratiwi, S.Gz",putri.561@gmail.com
D-C1249,Vinsen Hutagalung,vinsen.488@gmail.com
D-C1250,"Lintang Tarihoran, M.Kom.",lintang.241@gmail.com
D-C1251,Drs. Respati Simanjuntak,drs..549@gmail.com
D-C1252,Endah Usada,endah.826@gmail.com
D-C1253,Surya Wibisono,surya.371@gmail.com
D-C1254,Rahayu Usada,rahayu.987@gmail.com
D-C1255,Gada Purwanti,gada.437@gmail.com
D-C1256,Langgeng Firgantoro,langgeng.253@gmail.com
D-C1257,Laras Waluyo,laras.947@gmail.com
D-C1258,R.A. Karen Kusmawati,r.a..468@gmail.com
D-C1259,Edward Prabowo,edward.426@gmail.com
D-C1260,Novi Manullang,novi.504@gmail.com
D-C1261,Darsirah Wastuti,darsirah.274@gmail.com
D-C1262,Gina Usada,gina.378@gmail.com
D-C1263,Cengkir Simbolon,cengkir.392@gmail.com
D-C1264,Paramita Hutagalung,paramita.565@gmail.com
D-C1265,Zaenab Gunawan,zaenab.254@gmail.com
D-C1266,Kezia Pradipta,kezia.866@gmail.com
D-C1267,Kala Hutapea,kala.219@gmail.com
D-C1268,Dartono Pudjiastuti,dartono.978@gmail.com
D-C1269,Dt. Lurhur Natsir,dt..662@gmail.com
D-C1270,"Hamzah Mandasari, S.Sos",hamzah.995@gmail.com
D-C1271,Joko Wulandari,joko.565@gmail.com
D-C1272,"Ir. Harsana Puspita, M.M.",ir..663@gmail.com
D-C1273,Elvin Winarno,elvin.685@gmail.com
D-C1274,Praba Mustofa,praba.947@gmail.com
D-C1275,"Amelia Hariyah, S.Gz",amelia.240@gmail.com
D-C1276,Paiman Widodo,paiman.527@gmail.com
D-C1277,"Ina Nashiruddin, S.H.",ina.536@gmail.com
D-C1278,dr. Xanana Habibi,dr..695@gmail.com
D-C1279,Putri Dongoran,putri.768@gmail.com
D-C1280,Tgk. Yuni Farida,tgk..819@gmail.com
D-C1281,Dt. Xanana Hassanah,dt..804@gmail.com
D-C1282,Pia Oktaviani,pia.679@gmail.com
D-C1283,Among Marbun,among.581@gmail.com
D-C1284,Cager Usada,cager.406@gmail.com
D-C1285,R.M. Ibun Tamba,r.m..313@gmail.com
D-C1286,Vicky Najmudin,vicky.804@gmail.com
D-C1287,Intan Sinaga,intan.478@gmail.com
D-C1288,Siti Mulyani,siti.710@gmail.com
D-C1289,Maryanto Natsir,maryanto.331@gmail.com
D-C1290,Drajat Astuti,drajat.695@gmail.com
D-C1291,Belinda Suartini,belinda.768@gmail.com
D-C1292,Radika Gunarto,radika.409@gmail.com
D-C1293,"R.M. Atma Prabowo, S.T.",r.m..397@gmail.com
D-C1294,Yuni Mayasari,yuni.547@gmail.com
D-C1295,"Rangga Wijayanti, S.I.Kom",rangga.387@gmail.com
D-C1296,"R. Ozy Sihombing, S.Pt",r..996@gmail.com
D-C1297,"R.A. Safina Manullang, S.Pt",r.a..452@gmail.com
D-C1298,"Betania Susanti, S.I.Kom",betania.265@gmail.com
D-C1299,Catur Usada,catur.537@gmail.com
D-C1300,Tantri Latupono,tantri.860@gmail.com
D-C1301,Dr. Restu Padmasari,dr..724@gmail.com
D-C1302,"Sutan Gandi Suwarno, S.Psi",sutan.486@gmail.com
D-C1303,"Suci Marpaung, S.Pt",suci.607@gmail.com
D-C1304,Lamar Tarihoran,lamar.263@gmail.com
D-C1305,Danang Aryani,danang.439@gmail.com
D-C1306,"T. Dimas Tamba, S.Gz",t..554@gmail.com
D-C1307,"Amelia Sihotang, S.I.Kom",amelia.707@gmail.com
D-C1308,Danu Samosir,danu.335@gmail.com
D-C1309,Maida Prasetya,maida.164@gmail.com
D-C1310,"Tgk. Kemal Siregar, S.E.I",tgk..397@gmail.com
D-C1311,drg. Mariadi Manullang,drg..166@gmail.com
D-C1312,Lulut Kusmawati,lulut.180@gmail.com
D-C1313,"Dr. Sabar Prabowo, S.Pd",dr..982@gmail.com
D-C1314,"Tgk. Restu Widodo, S.Kom",tgk..103@gmail.com
D-C1315,"Tgk. Cengkir Pangestu, S.Pd",tgk..542@gmail.com
D-C1316,Daruna Maheswara,daruna.309@gmail.com
D-C1317,Ami Prasasta,ami.326@gmail.com
D-C1318,Lili Pradana,lili.994@gmail.com
D-C1319,"Adhiarja Sitorus, M.M.",adhiarja.147@gmail.com
D-C1320,Martana Pangestu,martana.538@gmail.com
D-C1321,Dr. Clara Aryani,dr..267@gmail.com
D-C1322,"Nadia Rajasa, S.Kom",nadia.305@gmail.com
D-C1323,Rini Iswahyudi,rini.530@gmail.com
D-C1324,Ika Saragih,ika.369@gmail.com
D-C1325,Zulfa Laksita,zulfa.113@gmail.com
D-C1326,drg. Elvina Oktaviani,drg..921@gmail.com
D-C1327,Ir. Among Prayoga,ir..224@gmail.com
D-C1328,Banawa Iswahyudi,banawa.275@gmail.com
D-C1329,Joko Nainggolan,joko.323@gmail.com
D-C1330,Bakiadi Halim,bakiadi.589@gmail.com
D-C1331,Bahuraksa Wulandari,bahuraksa.675@gmail.com
D-C1332,Dagel Iswahyudi,dagel.231@gmail.com
D-C1333,Azalea Handayani,azalea.707@gmail.com
D-C1334,"Ir. Gangsa Siregar, S.Farm",ir..573@gmail.com
D-C1335,Dr. Lala Rajata,dr..426@gmail.com
D-C1336,Harto Simbolon,harto.498@gmail.com
D-C1337,Farhunnisa Utama,farhunnisa.525@gmail.com
D-C1338,Drs. Gaman Suwarno,drs..476@gmail.com
D-C1339,Vanya Hariyah,vanya.731@gmail.com
D-C1340,"Ghaliyati Pratiwi, S.Sos",ghaliyati.274@gmail.com
D-C1341,Julia Putra,julia.775@gmail.com
D-C1342,Jamalia Pratiwi,jamalia.993@gmail.com
D-C1343,"Dono Usamah, M.Kom.",dono.717@gmail.com
D-C1344,"R.M. Adikara Samosir, S.E.",r.m..808@gmail.com
D-C1345,Waluyo Kuswoyo,waluyo.197@gmail.com
D-C1346,R.A. Bella Rajasa,r.a..496@gmail.com
D-C1347,Tari Saputra,tari.569@gmail.com
D-C1348,Ophelia Mustofa,ophelia.180@gmail.com
D-C1349,Diana Hastuti,diana.966@gmail.com
D-C1350,Diah Mustofa,diah.801@gmail.com
D-C1351,Hairyanto Utami,hairyanto.551@gmail.com
D-C1352,"drg. Faizah Nasyiah, S.Psi",drg..300@gmail.com
D-C1353,"Rachel Mustofa, S.Pt",rachel.371@gmail.com
D-C1354,Mutia Wahyuni,mutia.976@gmail.com
D-C1355,"Tgk. Ismail Uwais, S.E.",tgk..537@gmail.com
D-C1356,Cinthia Dabukke,cinthia.772@gmail.com
D-C1357,Darijan Iswahyudi,darijan.392@gmail.com
D-C1358,Eli Maryadi,eli.543@gmail.com
D-C1359,Akarsana Purnawati,akarsana.539@gmail.com
D-C1360,Diah Lailasari,diah.463@gmail.com
D-C1361,Ratna Nurdiyanti,ratna.559@gmail.com
D-C1362,Gangsar Puspasari,gangsar.296@gmail.com
D-C1363,Hasna Kuswoyo,hasna.691@gmail.com
D-C1364,Yuliana Mayasari,yuliana.651@gmail.com
D-C1365,Lantar Astuti,lantar.606@gmail.com
D-C1366,Nasrullah Nainggolan,nasrullah.356@gmail.com
D-C1367,"KH. Cawisono Kuswoyo, S.Sos",kh..356@gmail.com
D-C1368,"Ir. Warta Pradana, S.Farm",ir..322@gmail.com
D-C1369,Ifa Damanik,ifa.609@gmail.com
D-C1370,Titin Yulianti,titin.944@gmail.com
D-C1371,"Iriana Rajasa, S.Pt",iriana.799@gmail.com
D-C1372,Dr. Galih Maryadi,dr..140@gmail.com
D-C1373,Ir. Jayeng Sirait,ir..133@gmail.com
D-C1374,"Umar Damanik, S.Ked",umar.575@gmail.com
D-C1375,Gandewa Thamrin,gandewa.748@gmail.com
D-C1376,Cindy Situmorang,cindy.222@gmail.com
D-C1377,Malika Hutapea,malika.631@gmail.com
D-C1378,"Drs. Balidin Firmansyah, S.I.Kom",drs..981@gmail.com
D-C1379,Jaya Saefullah,jaya.155@gmail.com
D-C1380,Putri Farida,putri.879@gmail.com
D-C1381,Ganep Jailani,ganep.548@gmail.com
D-C1382,"Dt. Prakosa Hakim, S.E.I",dt..686@gmail.com
D-C1383,Dt. Mitra Siregar,dt..137@gmail.com
D-C1384,Imam Rahmawati,imam.266@gmail.com
D-C1385,Hj. Natalia Suwarno,hj..519@gmail.com
D-C1386,"T. Caturangga Ramadan, M.Ak",t..662@gmail.com
D-C1387,"Hj. Vicky Sitorus, S.Pd",hj..157@gmail.com
D-C1388,Jabal Saputra,jabal.544@gmail.com
D-C1389,Hilda Firgantoro,hilda.952@gmail.com
D-C1390,Tania Rajata,tania.901@gmail.com
D-C1391,Drs. Cakrabirawa Dongoran,drs..863@gmail.com
D-C1392,Warta Hasanah,warta.777@gmail.com
D-C1393,Cut Ami Widodo,cut.705@gmail.com
D-C1394,Shakila Nababan,shakila.178@gmail.com
D-C1395,Chelsea Hariyah,chelsea.889@gmail.com
D-C1396,Sutan Cakrajiya Maryati,sutan.104@gmail.com
D-C1397,Kartika Riyanti,kartika.813@gmail.com
D-C1398,Sari Yuliarti,sari.283@gmail.com
D-C1399,Prasetya Widiastuti,prasetya.576@gmail.com
D-C1400,Tgk. Mala Sihombing,tgk..551@gmail.com
D-C1401,Juli Purnawati,juli.885@gmail.com
D-C1402,Harto Oktaviani,harto.609@gmail.com
D-C1403,Bambang Wacana,bambang.552@gmail.com
D-C1404,Queen Yulianti,queen.483@gmail.com
D-C1405,Rika Mandala,rika.656@gmail.com
D-C1406,Tantri Hutasoit,tantri.286@gmail.com
D-C1407,dr. Galak Prasasta,dr..333@gmail.com
D-C1408,Galih Sinaga,galih.832@gmail.com
D-C1409,Rahayu Mandala,rahayu.483@gmail.com
D-C1410,Mahmud Marpaung,mahmud.830@gmail.com
D-C1411,Eko Utama,eko.155@gmail.com
